x-axis,1,2
second,Volt,Volt
-238.2500E-03,-134.6734E-03,-58.0000E-03
-238.0000E-03,-144.4724E-03,-60.0603E-03
-237.7500E-03,-138.6935E-03,-62.0201E-03
-237.5000E-03,-124.6231E-03,-64.0804E-03
-237.2500E-03,-134.4221E-03,-66.4422E-03
-237.0000E-03,-136.4322E-03,-74.5327E-03
-236.7500E-03,-134.6734E-03,-77.2965E-03
-236.5000E-03,-136.4322E-03,-85.7889E-03
-236.2500E-03,-130.4020E-03,-85.7387E-03
-236.0000E-03,-128.6432E-03,-92.1709E-03
-235.7500E-03,-132.4121E-03,-92.5729E-03
-235.5000E-03,-140.4523E-03,-88.2010E-03
-235.2500E-03,-134.4221E-03,-91.8191E-03
-235.0000E-03,-128.6432E-03,-89.8090E-03
-234.7500E-03,-128.6432E-03,-84.9849E-03
-234.5000E-03,-132.4121E-03,-84.1307E-03
-234.2500E-03,-136.6834E-03,-76.4925E-03
-234.0000E-03,-128.6432E-03,-74.4824E-03
-233.7500E-03,-132.4121E-03,-66.0402E-03
-233.5000E-03,-136.4322E-03,-60.0603E-03
-233.2500E-03,-136.4322E-03,-58.0000E-03
-233.0000E-03,-132.6633E-03,-56.0402E-03
-232.7500E-03,-128.6432E-03,-55.6382E-03
-232.5000E-03,-136.4322E-03,-62.4221E-03
-232.2500E-03,-130.4020E-03,-61.2663E-03
-232.0000E-03,-132.6633E-03,-66.4422E-03
-231.7500E-03,-132.6633E-03,-65.2864E-03
-231.5000E-03,-140.4523E-03,-76.0905E-03
-231.2500E-03,-128.6432E-03,-76.4925E-03
-231.0000E-03,-132.6633E-03,-85.7387E-03
-230.7500E-03,-136.4322E-03,-87.3467E-03
-230.5000E-03,-132.6633E-03,-89.8090E-03
-230.2500E-03,-128.3920E-03,-91.3668E-03
-230.0000E-03,-128.6432E-03,-91.4171E-03
-229.7500E-03,-132.6633E-03,-87.3467E-03
-229.5000E-03,-128.6432E-03,-85.7889E-03
-229.2500E-03,-130.6533E-03,-86.5427E-03
-229.0000E-03,-124.6231E-03,-78.5528E-03
-228.7500E-03,-130.4020E-03,-78.1005E-03
-228.5000E-03,-128.6432E-03,-71.3166E-03
-228.2500E-03,-134.4221E-03,-68.5025E-03
-228.0000E-03,-136.4322E-03,-67.2462E-03
-227.7500E-03,-128.6432E-03,-60.0603E-03
-227.5000E-03,-128.6432E-03,-61.6181E-03
-227.2500E-03,-134.6734E-03,-57.5980E-03
-227.0000E-03,-132.6633E-03,-54.4322E-03
-226.7500E-03,-132.6633E-03,-65.2362E-03
-226.5000E-03,-128.6432E-03,-67.2462E-03
-226.2500E-03,-130.4020E-03,-64.8844E-03
-226.0000E-03,-128.6432E-03,-71.2663E-03
-225.7500E-03,-138.4422E-03,-77.3467E-03
-225.5000E-03,-144.4724E-03,-77.7487E-03
-225.2500E-03,-136.4322E-03,-82.5226E-03
-225.0000E-03,-132.4121E-03,-90.5628E-03
-224.7500E-03,-128.6432E-03,-90.6131E-03
-224.5000E-03,-140.7035E-03,-91.4171E-03
-224.2500E-03,-134.6734E-03,-89.8090E-03
-224.0000E-03,-136.4322E-03,-91.3668E-03
-223.7500E-03,-130.6533E-03,-84.1809E-03
-223.5000E-03,-120.6030E-03,-84.1307E-03
-223.2500E-03,-134.4221E-03,-75.7387E-03
-223.0000E-03,-136.4322E-03,-68.1005E-03
-222.7500E-03,-130.6533E-03,-70.1106E-03
-222.5000E-03,-136.4322E-03,-66.4422E-03
-222.2500E-03,-138.6935E-03,-62.4221E-03
-222.0000E-03,-128.6432E-03,-57.6482E-03
-221.7500E-03,-134.6734E-03,-59.6583E-03
-221.5000E-03,-132.6633E-03,-60.0603E-03
-221.2500E-03,-134.6734E-03,-62.0704E-03
-221.0000E-03,-120.6030E-03,-60.8643E-03
-220.7500E-03,-136.6834E-03,-70.9146E-03
-220.5000E-03,-128.6432E-03,-72.1206E-03
-220.2500E-03,-126.3819E-03,-78.1005E-03
-220.0000E-03,-128.6432E-03,-76.9447E-03
-219.7500E-03,-122.6131E-03,-88.5528E-03
-219.5000E-03,-128.6432E-03,-85.7889E-03
-219.2500E-03,-134.6734E-03,-90.2111E-03
-219.0000E-03,-132.4121E-03,-88.9548E-03
-218.7500E-03,-128.3920E-03,-89.0050E-03
-218.5000E-03,-128.6432E-03,-87.3970E-03
-218.2500E-03,-126.3819E-03,-80.1106E-03
-218.0000E-03,-140.7035E-03,-77.7487E-03
-217.7500E-03,-128.3920E-03,-77.7487E-03
-217.5000E-03,-136.4322E-03,-65.6884E-03
-217.2500E-03,-130.6533E-03,-67.6482E-03
-217.0000E-03,-116.5829E-03,-60.8643E-03
-216.7500E-03,-126.6332E-03,-65.2864E-03
-216.5000E-03,-128.6432E-03,-60.0603E-03
-216.2500E-03,-130.4020E-03,-63.6281E-03
-216.0000E-03,-124.6231E-03,-67.2462E-03
-215.7500E-03,-132.6633E-03,-64.8844E-03
-215.5000E-03,-132.6633E-03,-65.6382E-03
-215.2500E-03,-138.6935E-03,-69.7085E-03
-215.0000E-03,-136.4322E-03,-69.7085E-03
-214.7500E-03,-130.6533E-03,-77.3467E-03
-214.5000E-03,-128.6432E-03,-83.3266E-03
-214.2500E-03,-130.6533E-03,-82.9246E-03
-214.0000E-03,-132.4121E-03,-89.7588E-03
-213.7500E-03,-138.6935E-03,-88.2010E-03
-213.5000E-03,-128.6432E-03,-84.9849E-03
-213.2500E-03,-136.4322E-03,-86.9447E-03
-213.0000E-03,-132.6633E-03,-85.7387E-03
-212.7500E-03,-136.6834E-03,-83.3769E-03
-212.5000E-03,-124.6231E-03,-83.3266E-03
-212.2500E-03,-126.6332E-03,-76.8945E-03
-212.0000E-03,-128.6432E-03,-77.6985E-03
-211.7500E-03,-132.6633E-03,-71.6683E-03
-211.5000E-03,-132.4121E-03,-66.4422E-03
-211.2500E-03,-138.4422E-03,-64.0804E-03
-211.0000E-03,-136.4322E-03,-62.4221E-03
-210.7500E-03,-126.6332E-03,-61.6683E-03
-210.5000E-03,-132.6633E-03,-62.4221E-03
-210.2500E-03,-134.4221E-03,-62.0201E-03
-210.0000E-03,-132.6633E-03,-64.0804E-03
-209.7500E-03,-134.6734E-03,-68.4523E-03
-209.5000E-03,-128.6432E-03,-76.0905E-03
-209.2500E-03,-138.4422E-03,-75.6884E-03
-209.0000E-03,-124.6231E-03,-83.3266E-03
-208.7500E-03,-138.6935E-03,-84.1307E-03
-208.5000E-03,-128.3920E-03,-86.5427E-03
-208.2500E-03,-136.6834E-03,-86.9447E-03
-208.0000E-03,-136.4322E-03,-84.9849E-03
-207.7500E-03,-138.4422E-03,-87.7487E-03
-207.5000E-03,-136.6834E-03,-85.7387E-03
-207.2500E-03,-140.7035E-03,-81.7186E-03
-207.0000E-03,-132.6633E-03,-76.0905E-03
-206.7500E-03,-132.4121E-03,-73.2764E-03
-206.5000E-03,-140.4523E-03,-76.8945E-03
-206.2500E-03,-128.6432E-03,-68.5025E-03
-206.0000E-03,-132.4121E-03,-66.4925E-03
-205.7500E-03,-136.6834E-03,-68.1005E-03
-205.5000E-03,-128.6432E-03,-62.4221E-03
-205.2500E-03,-132.6633E-03,-63.6281E-03
-205.0000E-03,-140.4523E-03,-63.2764E-03
-204.7500E-03,-144.7236E-03,-69.7085E-03
-204.5000E-03,-136.6834E-03,-68.1005E-03
-204.2500E-03,-126.3819E-03,-69.7085E-03
-204.0000E-03,-124.6231E-03,-72.9246E-03
-203.7500E-03,-134.4221E-03,-73.7286E-03
-203.5000E-03,-124.6231E-03,-84.9347E-03
-203.2500E-03,-136.6834E-03,-82.1709E-03
-203.0000E-03,-136.6834E-03,-86.5930E-03
-202.7500E-03,-136.6834E-03,-88.9548E-03
-202.5000E-03,-132.4121E-03,-85.7889E-03
-202.2500E-03,-130.6533E-03,-85.3869E-03
-202.0000E-03,-132.4121E-03,-79.3568E-03
-201.7500E-03,-130.4020E-03,-81.7186E-03
-201.5000E-03,-136.4322E-03,-76.9447E-03
-201.2500E-03,-134.6734E-03,-72.8744E-03
-201.0000E-03,-132.6633E-03,-76.8945E-03
-200.7500E-03,-136.6834E-03,-70.9146E-03
-200.5000E-03,-140.4523E-03,-68.1005E-03
-200.2500E-03,-132.6633E-03,-65.2362E-03
-200.0000E-03,-132.6633E-03,-69.6583E-03
-199.7500E-03,-130.4020E-03,-61.6683E-03
-199.5000E-03,-132.6633E-03,-68.0503E-03
-199.2500E-03,-136.6834E-03,-66.8945E-03
-199.0000E-03,-136.4322E-03,-69.7085E-03
-198.7500E-03,-128.6432E-03,-70.9146E-03
-198.5000E-03,-128.6432E-03,-71.3166E-03
-198.2500E-03,-130.6533E-03,-77.3467E-03
-198.0000E-03,-132.6633E-03,-82.5226E-03
-197.7500E-03,-132.6633E-03,-80.9146E-03
-197.5000E-03,-124.6231E-03,-80.9146E-03
-197.2500E-03,-136.4322E-03,-84.5327E-03
-197.0000E-03,-132.4121E-03,-86.5427E-03
-196.7500E-03,-132.6633E-03,-87.7487E-03
-196.5000E-03,-136.6834E-03,-84.1809E-03
-196.2500E-03,-130.6533E-03,-79.7085E-03
-196.0000E-03,-120.6030E-03,-80.9146E-03
-195.7500E-03,-132.6633E-03,-70.8643E-03
-195.5000E-03,-136.4322E-03,-72.9246E-03
-195.2500E-03,-138.4422E-03,-69.2563E-03
-195.0000E-03,-144.4724E-03,-67.2965E-03
-194.7500E-03,-134.4221E-03,-67.2462E-03
-194.5000E-03,-120.6030E-03,-60.8643E-03
-194.2500E-03,-132.6633E-03,-63.6784E-03
-194.0000E-03,-140.4523E-03,-62.4724E-03
-193.7500E-03,-128.6432E-03,-69.2563E-03
-193.5000E-03,-136.4322E-03,-68.9045E-03
-193.2500E-03,-130.6533E-03,-71.2663E-03
-193.0000E-03,-136.4322E-03,-76.0905E-03
-192.7500E-03,-132.6633E-03,-77.3467E-03
-192.5000E-03,-132.6633E-03,-78.5528E-03
-192.2500E-03,-132.6633E-03,-80.1106E-03
-192.0000E-03,-140.7035E-03,-87.3467E-03
-191.7500E-03,-132.6633E-03,-84.5829E-03
-191.5000E-03,-136.4322E-03,-84.9347E-03
-191.2500E-03,-132.6633E-03,-83.7286E-03
-191.0000E-03,-132.6633E-03,-83.3266E-03
-190.7500E-03,-134.4221E-03,-78.9045E-03
-190.5000E-03,-128.6432E-03,-76.1407E-03
-190.2500E-03,-124.6231E-03,-74.4824E-03
-190.0000E-03,-140.4523E-03,-72.8744E-03
-189.7500E-03,-134.4221E-03,-64.8342E-03
-189.5000E-03,-140.4523E-03,-71.2663E-03
-189.2500E-03,-134.6734E-03,-66.8945E-03
-189.0000E-03,-140.4523E-03,-66.4422E-03
-188.7500E-03,-130.4020E-03,-65.6382E-03
-188.5000E-03,-144.4724E-03,-72.0704E-03
-188.2500E-03,-128.3920E-03,-68.4523E-03
-188.0000E-03,-136.4322E-03,-72.8744E-03
-187.7500E-03,-132.6633E-03,-75.2864E-03
-187.5000E-03,-136.4322E-03,-75.2864E-03
-187.2500E-03,-132.6633E-03,-74.9347E-03
-187.0000E-03,-128.6432E-03,-80.1608E-03
-186.7500E-03,-132.4121E-03,-80.5126E-03
-186.5000E-03,-132.6633E-03,-83.3266E-03
-186.2500E-03,-128.6432E-03,-84.1809E-03
-186.0000E-03,-144.4724E-03,-85.7387E-03
-185.7500E-03,-132.6633E-03,-78.5528E-03
-185.5000E-03,-128.6432E-03,-82.5729E-03
-185.2500E-03,-136.6834E-03,-81.3668E-03
-185.0000E-03,-124.6231E-03,-77.6985E-03
-184.7500E-03,-134.6734E-03,-75.6884E-03
-184.5000E-03,-132.6633E-03,-76.0905E-03
-184.2500E-03,-134.6734E-03,-70.1106E-03
-184.0000E-03,-136.4322E-03,-68.1005E-03
-183.7500E-03,-130.4020E-03,-66.4422E-03
-183.5000E-03,-128.3920E-03,-64.8844E-03
-183.2500E-03,-134.4221E-03,-68.8543E-03
-183.0000E-03,-132.6633E-03,-64.0804E-03
-182.7500E-03,-136.6834E-03,-68.5025E-03
-182.5000E-03,-140.4523E-03,-70.4623E-03
-182.2500E-03,-128.6432E-03,-72.8744E-03
-182.0000E-03,-132.6633E-03,-74.5327E-03
-181.7500E-03,-136.6834E-03,-76.8945E-03
-181.5000E-03,-136.6834E-03,-76.9447E-03
-181.2500E-03,-140.4523E-03,-78.5025E-03
-181.0000E-03,-128.3920E-03,-84.9347E-03
-180.7500E-03,-132.6633E-03,-80.9648E-03
-180.5000E-03,-128.6432E-03,-84.9347E-03
-180.2500E-03,-126.3819E-03,-81.3166E-03
-180.0000E-03,-132.6633E-03,-81.7688E-03
-179.7500E-03,-132.6633E-03,-77.7487E-03
-179.5000E-03,-132.6633E-03,-76.1407E-03
-179.2500E-03,-128.6432E-03,-74.5327E-03
-179.0000E-03,-128.6432E-03,-71.2663E-03
-178.7500E-03,-128.3920E-03,-70.8643E-03
-178.5000E-03,-128.6432E-03,-66.4925E-03
-178.2500E-03,-126.3819E-03,-66.4422E-03
-178.0000E-03,-132.6633E-03,-69.6583E-03
-177.7500E-03,-130.4020E-03,-66.4925E-03
-177.5000E-03,-136.4322E-03,-70.4623E-03
-177.2500E-03,-128.6432E-03,-73.3266E-03
-177.0000E-03,-144.4724E-03,-71.3166E-03
-176.7500E-03,-130.4020E-03,-73.3266E-03
-176.5000E-03,-136.4322E-03,-76.0905E-03
-176.2500E-03,-128.6432E-03,-75.7387E-03
-176.0000E-03,-136.4322E-03,-80.1106E-03
-175.7500E-03,-134.4221E-03,-78.9548E-03
-175.5000E-03,-124.6231E-03,-78.5528E-03
-175.2500E-03,-136.6834E-03,-81.7688E-03
-175.0000E-03,-128.6432E-03,-82.5226E-03
-174.7500E-03,-132.4121E-03,-78.5025E-03
-174.5000E-03,-132.6633E-03,-83.3266E-03
-174.2500E-03,-138.4422E-03,-78.9548E-03
-174.0000E-03,-136.4322E-03,-79.3065E-03
-173.7500E-03,-132.6633E-03,-74.0804E-03
-173.5000E-03,-128.6432E-03,-68.1005E-03
-173.2500E-03,-120.6030E-03,-71.7186E-03
-173.0000E-03,-136.4322E-03,-68.9045E-03
-172.7500E-03,-136.6834E-03,-68.4523E-03
-172.5000E-03,-136.4322E-03,-67.2965E-03
-172.2500E-03,-128.6432E-03,-69.7085E-03
-172.0000E-03,-136.4322E-03,-68.9045E-03
-171.7500E-03,-132.6633E-03,-67.6482E-03
-171.5000E-03,-136.4322E-03,-67.2965E-03
-171.2500E-03,-124.6231E-03,-74.5327E-03
-171.0000E-03,-136.6834E-03,-73.7286E-03
-170.7500E-03,-130.4020E-03,-75.3367E-03
-170.5000E-03,-140.4523E-03,-76.1407E-03
-170.2500E-03,-132.4121E-03,-76.1407E-03
-170.0000E-03,-132.6633E-03,-80.1608E-03
-169.7500E-03,-132.4121E-03,-81.7688E-03
-169.5000E-03,-136.4322E-03,-78.5528E-03
-169.2500E-03,-134.6734E-03,-80.5628E-03
-169.0000E-03,-140.4523E-03,-80.9648E-03
-168.7500E-03,-134.4221E-03,-78.9045E-03
-168.5000E-03,-124.6231E-03,-76.0905E-03
-168.2500E-03,-134.4221E-03,-72.4724E-03
-168.0000E-03,-140.4523E-03,-72.8744E-03
-167.7500E-03,-132.6633E-03,-71.3166E-03
-167.5000E-03,-144.4724E-03,-68.9045E-03
-167.2500E-03,-130.4020E-03,-68.5025E-03
-167.0000E-03,-128.6432E-03,-70.5126E-03
-166.7500E-03,-132.6633E-03,-70.0603E-03
-166.5000E-03,-128.6432E-03,-71.3166E-03
-166.2500E-03,-130.6533E-03,-71.6683E-03
-166.0000E-03,-136.4322E-03,-70.5126E-03
-165.7500E-03,-130.6533E-03,-73.7286E-03
-165.5000E-03,-128.6432E-03,-79.3065E-03
-165.2500E-03,-130.6533E-03,-77.3467E-03
-165.0000E-03,-132.4121E-03,-78.5528E-03
-164.7500E-03,-132.4121E-03,-79.3065E-03
-164.5000E-03,-124.6231E-03,-81.7688E-03
-164.2500E-03,-128.6432E-03,-82.5729E-03
-164.0000E-03,-128.6432E-03,-86.5427E-03
-163.7500E-03,-134.6734E-03,-78.9045E-03
-163.5000E-03,-128.6432E-03,-82.5226E-03
-163.2500E-03,-126.6332E-03,-76.0905E-03
-163.0000E-03,-132.6633E-03,-76.1407E-03
-162.7500E-03,-130.6533E-03,-76.0905E-03
-162.5000E-03,-124.6231E-03,-75.2864E-03
-162.2500E-03,-132.6633E-03,-73.2764E-03
-162.0000E-03,-140.4523E-03,-71.2663E-03
-161.7500E-03,-138.4422E-03,-70.5126E-03
-161.5000E-03,-132.6633E-03,-67.2965E-03
-161.2500E-03,-128.3920E-03,-68.1005E-03
-161.0000E-03,-136.6834E-03,-72.8744E-03
-160.7500E-03,-134.4221E-03,-70.5126E-03
-160.5000E-03,-144.4724E-03,-71.3166E-03
-160.2500E-03,-136.6834E-03,-73.7286E-03
-160.0000E-03,-132.6633E-03,-73.6784E-03
-159.7500E-03,-134.4221E-03,-78.5025E-03
-159.5000E-03,-132.6633E-03,-81.7186E-03
-159.2500E-03,-134.6734E-03,-80.9146E-03
-159.0000E-03,-128.6432E-03,-79.3568E-03
-158.7500E-03,-128.3920E-03,-80.5628E-03
-158.5000E-03,-124.6231E-03,-81.7688E-03
-158.2500E-03,-138.4422E-03,-78.9548E-03
-158.0000E-03,-132.6633E-03,-77.7487E-03
-157.7500E-03,-132.6633E-03,-77.6985E-03
-157.5000E-03,-124.6231E-03,-78.5025E-03
-157.2500E-03,-136.6834E-03,-72.5226E-03
-157.0000E-03,-128.6432E-03,-75.2864E-03
-156.7500E-03,-136.4322E-03,-72.4724E-03
-156.5000E-03,-136.4322E-03,-72.1206E-03
-156.2500E-03,-136.6834E-03,-71.7186E-03
-156.0000E-03,-136.4322E-03,-70.5126E-03
-155.7500E-03,-126.6332E-03,-69.2563E-03
-155.5000E-03,-120.3518E-03,-70.5126E-03
-155.2500E-03,-128.6432E-03,-72.9246E-03
-155.0000E-03,-140.4523E-03,-75.2864E-03
-154.7500E-03,-128.6432E-03,-74.5327E-03
-154.5000E-03,-132.6633E-03,-76.0905E-03
-154.2500E-03,-132.4121E-03,-75.2864E-03
-154.0000E-03,-132.6633E-03,-74.5327E-03
-153.7500E-03,-130.4020E-03,-78.9045E-03
-153.5000E-03,-132.6633E-03,-82.5226E-03
-153.2500E-03,-142.7136E-03,-81.3668E-03
-153.0000E-03,-132.6633E-03,-76.1407E-03
-152.7500E-03,-128.6432E-03,-79.3568E-03
-152.5000E-03,-128.6432E-03,-79.3065E-03
-152.2500E-03,-126.6332E-03,-73.3266E-03
-152.0000E-03,-124.6231E-03,-69.7085E-03
-151.7500E-03,-132.4121E-03,-75.7387E-03
-151.5000E-03,-136.6834E-03,-68.9045E-03
-151.2500E-03,-130.6533E-03,-71.7186E-03
-151.0000E-03,-140.4523E-03,-73.6784E-03
-150.7500E-03,-126.3819E-03,-73.3266E-03
-150.5000E-03,-132.6633E-03,-70.5126E-03
-150.2500E-03,-136.4322E-03,-69.3065E-03
-150.0000E-03,-128.6432E-03,-70.5126E-03
-149.7500E-03,-126.3819E-03,-73.3266E-03
-149.5000E-03,-136.4322E-03,-73.6784E-03
-149.2500E-03,-134.4221E-03,-72.5226E-03
-149.0000E-03,-116.5829E-03,-77.6985E-03
-148.7500E-03,-130.6533E-03,-77.6985E-03
-148.5000E-03,-128.3920E-03,-75.3367E-03
-148.2500E-03,-130.4020E-03,-80.9146E-03
-148.0000E-03,-128.6432E-03,-79.3065E-03
-147.7500E-03,-130.6533E-03,-80.5126E-03
-147.5000E-03,-136.4322E-03,-80.9146E-03
-147.2500E-03,-128.6432E-03,-79.3568E-03
-147.0000E-03,-136.6834E-03,-77.7487E-03
-146.7500E-03,-126.6332E-03,-78.5528E-03
-146.5000E-03,-128.3920E-03,-75.3367E-03
-146.2500E-03,-132.6633E-03,-72.5226E-03
-146.0000E-03,-128.6432E-03,-72.0704E-03
-145.7500E-03,-134.4221E-03,-73.6784E-03
-145.5000E-03,-136.6834E-03,-72.8744E-03
-145.2500E-03,-130.4020E-03,-73.7286E-03
-145.0000E-03,-124.6231E-03,-70.5126E-03
-144.7500E-03,-130.4020E-03,-70.8643E-03
-144.5000E-03,-132.6633E-03,-68.9045E-03
-144.2500E-03,-132.4121E-03,-70.5126E-03
-144.0000E-03,-136.4322E-03,-74.4824E-03
-143.7500E-03,-126.3819E-03,-75.2864E-03
-143.5000E-03,-132.6633E-03,-77.7487E-03
-143.2500E-03,-130.6533E-03,-78.9548E-03
-143.0000E-03,-136.4322E-03,-79.3065E-03
-142.7500E-03,-126.3819E-03,-80.9648E-03
-142.5000E-03,-132.6633E-03,-77.6985E-03
-142.2500E-03,-134.4221E-03,-78.5025E-03
-142.0000E-03,-128.6432E-03,-76.1407E-03
-141.7500E-03,-132.6633E-03,-82.5729E-03
-141.5000E-03,-136.4322E-03,-80.9648E-03
-141.2500E-03,-132.6633E-03,-80.5628E-03
-141.0000E-03,-136.4322E-03,-78.5528E-03
-140.7500E-03,-130.4020E-03,-72.0704E-03
-140.5000E-03,-128.6432E-03,-72.9246E-03
-140.2500E-03,-138.6935E-03,-73.2764E-03
-140.0000E-03,-136.6834E-03,-69.7085E-03
-139.7500E-03,-132.6633E-03,-73.2764E-03
-139.5000E-03,-136.4322E-03,-70.5126E-03
-139.2500E-03,-134.4221E-03,-68.4523E-03
-139.0000E-03,-132.6633E-03,-76.0905E-03
-138.7500E-03,-134.4221E-03,-73.7286E-03
-138.5000E-03,-132.6633E-03,-74.5327E-03
-138.2500E-03,-126.3819E-03,-74.8844E-03
-138.0000E-03,-136.4322E-03,-72.9246E-03
-137.7500E-03,-128.6432E-03,-78.1005E-03
-137.5000E-03,-132.4121E-03,-76.8945E-03
-137.2500E-03,-130.6533E-03,-77.3467E-03
-137.0000E-03,-128.6432E-03,-74.5327E-03
-136.7500E-03,-134.6734E-03,-78.1005E-03
-136.5000E-03,-136.6834E-03,-77.7487E-03
-136.2500E-03,-124.6231E-03,-76.4925E-03
-136.0000E-03,-128.6432E-03,-78.5025E-03
-135.7500E-03,-132.6633E-03,-76.8945E-03
-135.5000E-03,-124.6231E-03,-72.9246E-03
-135.2500E-03,-136.6834E-03,-76.1407E-03
-135.0000E-03,-132.6633E-03,-71.2663E-03
-134.7500E-03,-128.6432E-03,-70.4623E-03
-134.5000E-03,-128.3920E-03,-71.3166E-03
-134.2500E-03,-130.4020E-03,-71.2663E-03
-134.0000E-03,-128.6432E-03,-73.6784E-03
-133.7500E-03,-130.4020E-03,-72.5226E-03
-133.5000E-03,-136.4322E-03,-76.0905E-03
-133.2500E-03,-130.6533E-03,-73.6784E-03
-133.0000E-03,-128.3920E-03,-76.1407E-03
-132.7500E-03,-140.7035E-03,-76.1407E-03
-132.5000E-03,-148.4925E-03,-71.3166E-03
-132.2500E-03,-132.4121E-03,-79.3065E-03
-132.0000E-03,-136.4322E-03,-72.9246E-03
-131.7500E-03,-134.6734E-03,-77.3467E-03
-131.5000E-03,-136.6834E-03,-76.8945E-03
-131.2500E-03,-132.6633E-03,-79.3065E-03
-131.0000E-03,-132.6633E-03,-76.0905E-03
-130.7500E-03,-130.4020E-03,-78.1005E-03
-130.5000E-03,-136.4322E-03,-76.1407E-03
-130.2500E-03,-134.6734E-03,-75.7387E-03
-130.0000E-03,-132.4121E-03,-74.5327E-03
-129.7500E-03,-132.6633E-03,-73.6784E-03
-129.5000E-03,-144.4724E-03,-70.4623E-03
-129.2500E-03,-136.6834E-03,-69.7085E-03
-129.0000E-03,-128.6432E-03,-69.7085E-03
-128.7500E-03,-126.6332E-03,-69.6583E-03
-128.5000E-03,-128.3920E-03,-78.5025E-03
-128.2500E-03,-124.3719E-03,-72.0704E-03
-128.0000E-03,-132.6633E-03,-68.9045E-03
-127.7500E-03,-134.6734E-03,-73.3266E-03
-127.5000E-03,-136.4322E-03,-76.8945E-03
-127.2500E-03,-130.6533E-03,-77.7487E-03
-127.0000E-03,-136.6834E-03,-75.3367E-03
-126.7500E-03,-132.6633E-03,-77.7487E-03
-126.5000E-03,-132.6633E-03,-77.6985E-03
-126.2500E-03,-132.6633E-03,-77.3467E-03
-126.0000E-03,-132.4121E-03,-82.5226E-03
-125.7500E-03,-136.6834E-03,-75.7387E-03
-125.5000E-03,-128.6432E-03,-80.9146E-03
-125.2500E-03,-128.6432E-03,-75.7387E-03
-125.0000E-03,-510.5528E-03,-150.1106E-03
-124.7500E-03,-327.3869E-03,-150.1106E-03
-124.5000E-03,+92.4623E-03,+34.0100E-03
-124.2500E-03,+265.3266E-03,+54.1106E-03
-124.0000E-03,+317.5879E-03,+54.1106E-03
-123.7500E-03,+313.5678E-03,+54.1106E-03
-123.5000E-03,+285.1759E-03,+54.1106E-03
-123.2500E-03,+243.2161E-03,+54.1106E-03
-123.0000E-03,+212.8141E-03,+54.1106E-03
-122.7500E-03,+186.9347E-03,+54.1106E-03
-122.5000E-03,+172.8643E-03,+54.1106E-03
-122.2500E-03,+150.5025E-03,+54.1106E-03
-122.0000E-03,+136.6834E-03,+54.1106E-03
-121.7500E-03,+136.6834E-03,+54.1106E-03
-121.5000E-03,+128.6432E-03,+54.1106E-03
-121.2500E-03,+134.4221E-03,+54.1106E-03
-121.0000E-03,+128.6432E-03,+54.1106E-03
